序号,定位时间,行驶速度,行驶里程,已停留/总停留,车辆状态,地理位置,车牌号码,行驶方向,location,TRANSID,INCEPTADDR
621,2023-09-01 09:16:05,0 km/h,47.4 km,0秒 / 0秒,在线 / 停车 / ACC开,"福建省厦门市思明区;洪莲里22号;洪莲里,聚丰新城,联丰新城",闽D0TL89,正北(0),"118.155633,24.48001",2243658.0,厦门市思明区洪莲中路42号店面
731,2023-09-01 09:33:04,0 km/h,50.2 km,0秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市思明区莲前街道;田厝路7号;前埔北区二里,庄总·云聚智慧社区,国贸新城",闽D0TL89,正北(0),"118.166637,24.476225",761.0,前埔西路295号
732,2023-09-01 09:33:34,0 km/h,50.2 km,30秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市思明区莲前街道;田厝路7号;前埔北区二里,庄总·云聚智慧社区,国贸新城",闽D0TL89,正北(0),"118.166637,24.476225",761.0,前埔西路295号
873,2023-09-01 10:00:31,0 km/h,53.17 km,0秒 / 59秒,在线 / 停车 / ACC开,"福建省厦门市思明区;前埔东路598号;岭兜小区(中区),中共福建光电有限公司支部,福光工业园",闽D0TL89,正北(0),"118.174227,24.48246",2229990.0,厦门市思明区前埔路506-508号“国企广场”A栋14层03.05单元
874,2023-09-01 10:01:00,0 km/h,53.17 km,29秒 / 59秒,在线 / 停车 / ACC开,"福建省厦门市思明区;前埔东路598号;岭兜小区(中区),中共福建光电有限公司支部,福光工业园",闽D0TL89,正北(0),"118.174227,24.48246",2229990.0,厦门市思明区前埔路506-508号“国企广场”A栋14层03.05单元
875,2023-09-01 10:01:30,0 km/h,53.17 km,59秒 / 59秒,在线 / 停车 / ACC开,"福建省厦门市思明区;前埔东路598号;岭兜小区(中区),中共福建光电有限公司支部,福光工业园",闽D0TL89,正北(0),"118.174227,24.48246",2229990.0,厦门市思明区前埔路506-508号“国企广场”A栋14层03.05单元
991,2023-09-01 10:20:30,0 km/h,58.71 km,0秒 / 0秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里区无缘水乡;仙岳路;坛烧八味.五常香米饭(弘爱店),厦门颐祥弘爱护理院,弘爱医院",闽D0TL89,正北(0),"118.171656,24.506569",876123.0,厦门市湖里区仙岳路3777号 弘爱医院康复楼12楼
993,2023-09-01 10:21:00,0 km/h,58.72 km,0秒 / 1分,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里区无缘水乡;仙岳路;坛烧八味.五常香米饭(弘爱店),厦门颐祥弘爱护理院,弘爱医院",闽D0TL89,正北(0),"118.171598,24.506673",978080.0,厦门市湖里区仙岳路3773号B106室
994,2023-09-01 10:21:30,0 km/h,58.72 km,30秒 / 1分,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里区无缘水乡;仙岳路;坛烧八味.五常香米饭(弘爱店),厦门颐祥弘爱护理院,弘爱医院",闽D0TL89,正北(0),"118.171598,24.506673",978080.0,厦门市湖里区仙岳路3773号B106室
995,2023-09-01 10:22:00,0 km/h,58.72 km,1分 / 1分,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里区无缘水乡;仙岳路;坛烧八味.五常香米饭(弘爱店),厦门颐祥弘爱护理院,弘爱医院",闽D0TL89,正北(0),"118.171598,24.506673",978080.0,厦门市湖里区仙岳路3773号B106室
5317,2023-09-05 08:49:09,0 km/h,271.5 km,0秒 / 0秒,在线 / 停车 / ACC开,"福建省厦门市湖里区江头街道;台湾街7号;江头菜市场,科瑞大厦-C幢,科瑞大厦-A幢",闽D0TL89,正北(0),"118.127328,24.495453",1394159.0,厦门市湖里区嘉禾路398号财富港湾509
5429,2023-09-05 09:12:30,0 km/h,273.47 km,7分33秒 / 7分54秒,在线 / 停车 / ACC开,"福建省厦门市思明区嘉莲街道;涵光路,嘉禾路辅路-涵光路交叉路口;涵光路17-19号小区,明发商业广场-北区,中国农业银行(厦门市分行)",闽D0TL89,正北(0),"118.118084,24.483302",1950.0,思明区莲景路62号
5430,2023-09-05 09:12:51,0 km/h,273.47 km,7分54秒 / 7分54秒,在线 / 停车 / ACC开,"福建省厦门市思明区嘉莲街道;涵光路,嘉禾路辅路-涵光路交叉路口;涵光路17-19号小区,明发商业广场-北区,中国农业银行(厦门市分行)",闽D0TL89,正北(0),"118.118084,24.483302",1950.0,思明区莲景路62号
5464,2023-09-05 09:17:49,0 km/h,275.3 km,0秒 / 2分30秒,在线 / 停车 / ACC开,"福建省厦门市思明区嘉莲街道;香莲里25号;德善堂(莲花门诊部),登七楼,香秀里",闽D0TL89,正北(0),"118.128624,24.491419",1289781.0,厦门市思明区嘉禾路321号706室
5465,2023-09-05 09:18:19,0 km/h,275.3 km,30秒 / 2分30秒,在线 / 停车 / ACC开,"福建省厦门市思明区嘉莲街道;香莲里25号;德善堂(莲花门诊部),登七楼,香秀里",闽D0TL89,正北(0),"118.128624,24.491419",1289781.0,厦门市思明区嘉禾路321号706室
5466,2023-09-05 09:18:49,0 km/h,275.3 km,1分 / 2分30秒,在线 / 停车 / ACC开,"福建省厦门市思明区嘉莲街道;香莲里25号;德善堂(莲花门诊部),登七楼,香秀里",闽D0TL89,正北(0),"118.128624,24.491419",1289781.0,厦门市思明区嘉禾路321号706室
5467,2023-09-05 09:19:19,0 km/h,275.3 km,1分30秒 / 2分30秒,在线 / 停车 / ACC开,"福建省厦门市思明区嘉莲街道;香莲里25号;德善堂(莲花门诊部),登七楼,香秀里",闽D0TL89,正北(0),"118.128624,24.491419",1289781.0,厦门市思明区嘉禾路321号706室
5468,2023-09-05 09:19:49,0 km/h,275.3 km,2分 / 2分30秒,在线 / 停车 / ACC开,"福建省厦门市思明区嘉莲街道;香莲里25号;德善堂(莲花门诊部),登七楼,香秀里",闽D0TL89,正北(0),"118.128624,24.491419",1289781.0,厦门市思明区嘉禾路321号706室
5469,2023-09-05 09:20:19,0 km/h,275.3 km,2分30秒 / 2分30秒,在线 / 停车 / ACC开,"福建省厦门市思明区嘉莲街道;香莲里25号;德善堂(莲花门诊部),登七楼,香秀里",闽D0TL89,正北(0),"118.128624,24.491419",1289781.0,厦门市思明区嘉禾路321号706室
5829,2023-09-05 10:51:07,0 km/h,283.97 km,0秒 / 1分,在线 / 停车 / ACC开,"福建省厦门市湖里区金山街道;金尚路528号;金尚公园,华林金盛花园,贝乐幼儿园",闽D0TL89,正北(0),"118.143564,24.500589",1754561.0,湖里区江头街道祥店里182号201、202
5830,2023-09-05 10:51:37,0 km/h,283.97 km,30秒 / 1分,在线 / 停车 / ACC开,"福建省厦门市湖里区金山街道;金尚路528号;金尚公园,华林金盛花园,贝乐幼儿园",闽D0TL89,正北(0),"118.143564,24.500589",1754561.0,湖里区江头街道祥店里182号201、202
5831,2023-09-05 10:52:07,0 km/h,283.97 km,1分 / 1分,在线 / 停车 / ACC开,"福建省厦门市湖里区金山街道;金尚路528号;金尚公园,华林金盛花园,贝乐幼儿园",闽D0TL89,正北(0),"118.143564,24.500589",1754561.0,湖里区江头街道祥店里182号201、202
5909,2023-09-05 11:11:39,0 km/h,303.54 km,0秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;集美北大道788号-之18区;江淮轻卡,厦门迅闽车辆销售服务有限公司,爱觉管家式长租公寓",闽D0TL89,正北(0),"118.003056,24.598851",2242363.0,1.除医疗用毒性药品（中药饮片）外委托鹭燕医药股份有限公司【仓库地址：厦门市集美区灌南工业区安仁大道1599号（4号仓库）三层西侧、6#（鹭燕厦门现代医药仓储中心）自动化高架物流仓库及1-4层平层仓库】储存、配送
5910,2023-09-05 11:12:09,0 km/h,303.54 km,30秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;集美北大道788号-之18区;江淮轻卡,厦门迅闽车辆销售服务有限公司,爱觉管家式长租公寓",闽D0TL89,正北(0),"118.003056,24.598851",2242363.0,1.除医疗用毒性药品（中药饮片）外委托鹭燕医药股份有限公司【仓库地址：厦门市集美区灌南工业区安仁大道1599号（4号仓库）三层西侧、6#（鹭燕厦门现代医药仓储中心）自动化高架物流仓库及1-4层平层仓库】储存、配送
6451,2023-09-05 15:59:07,0 km/h,334.6 km,0秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区江头街道祥岭路82号;祥岭路,祥店一路-祥岭路交叉路口;绿野餐饮(第二城幸福生活店),享来肠粉(第二城幸福生活店),贝乐学学习吧(湖里实验二小校区)",闽D0TL89,正北(0),"118.136256,24.506544",2205885.0,厦门市湖里区禾山路268号215室
6452,2023-09-05 15:59:37,0 km/h,334.6 km,30秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区江头街道祥岭路82号;祥岭路,祥店一路-祥岭路交叉路口;绿野餐饮(第二城幸福生活店),享来肠粉(第二城幸福生活店),贝乐学学习吧(湖里实验二小校区)",闽D0TL89,正北(0),"118.136256,24.506544",2205885.0,厦门市湖里区禾山路268号215室
7303,2023-09-06 08:33:08,0 km/h,370.96 km,0秒 / 0秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;G319(安仁大道);兴永嵩超市,联杰公寓,安仁里小区",闽D0TL89,正北(0),"117.998953,24.603775",1081.0,集美灌口
7307,2023-09-06 08:34:38,0 km/h,371 km,0秒 / 3分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇安仁大道1471号;安仁大道辅路,安仁大道辅路-三社路交叉路口;厦门风味小吃(安仁里小区店),画咖工场美术馆,厦门厦工重工有限公司(铁山路)",闽D0TL89,正北(0),"117.998684,24.604079",1081.0,集美灌口
7308,2023-09-06 08:35:08,0 km/h,371 km,30秒 / 3分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇安仁大道1471号;安仁大道辅路,安仁大道辅路-三社路交叉路口;厦门风味小吃(安仁里小区店),画咖工场美术馆,厦门厦工重工有限公司(铁山路)",闽D0TL89,正北(0),"117.998684,24.604079",1081.0,集美灌口
7309,2023-09-06 08:35:38,0 km/h,371 km,1分 / 3分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇安仁大道1471号;安仁大道辅路,安仁大道辅路-三社路交叉路口;厦门风味小吃(安仁里小区店),画咖工场美术馆,厦门厦工重工有限公司(铁山路)",闽D0TL89,正北(0),"117.998684,24.604079",1081.0,集美灌口
7310,2023-09-06 08:36:08,0 km/h,371 km,1分30秒 / 3分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇安仁大道1471号;安仁大道辅路,安仁大道辅路-三社路交叉路口;厦门风味小吃(安仁里小区店),画咖工场美术馆,厦门厦工重工有限公司(铁山路)",闽D0TL89,正北(0),"117.998684,24.604079",1081.0,集美灌口
7311,2023-09-06 08:36:38,0 km/h,371 km,2分 / 3分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇安仁大道1471号;安仁大道辅路,安仁大道辅路-三社路交叉路口;厦门风味小吃(安仁里小区店),画咖工场美术馆,厦门厦工重工有限公司(铁山路)",闽D0TL89,正北(0),"117.998684,24.604079",1081.0,集美灌口
7312,2023-09-06 08:37:08,0 km/h,371 km,2分30秒 / 3分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇安仁大道1471号;安仁大道辅路,安仁大道辅路-三社路交叉路口;厦门风味小吃(安仁里小区店),画咖工场美术馆,厦门厦工重工有限公司(铁山路)",闽D0TL89,正北(0),"117.998684,24.604079",1081.0,集美灌口
7313,2023-09-06 08:37:38,0 km/h,371 km,3分 / 3分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇安仁大道1471号;安仁大道辅路,安仁大道辅路-三社路交叉路口;厦门风味小吃(安仁里小区店),画咖工场美术馆,厦门厦工重工有限公司(铁山路)",闽D0TL89,正北(0),"117.998684,24.604079",1081.0,集美灌口
7314,2023-09-06 08:38:08,0 km/h,371 km,3分30秒 / 3分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇安仁大道1471号;安仁大道辅路,安仁大道辅路-三社路交叉路口;厦门风味小吃(安仁里小区店),画咖工场美术馆,厦门厦工重工有限公司(铁山路)",闽D0TL89,正北(0),"117.998684,24.604079",1081.0,集美灌口
7665,2023-09-06 10:21:34,0 km/h,389.34 km,0秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区殿前街道;长浩路245号;明园楼,厦门市湖里区司法局(殿前司法所),厦门翔鹭国际大酒店",闽D0TL89,正北(0),"118.101508,24.524826",44313.0,厦门市湖里区寨上一组1009号之二
7666,2023-09-06 10:22:04,0 km/h,389.34 km,30秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区殿前街道;长浩路245号;明园楼,厦门市湖里区司法局(殿前司法所),厦门翔鹭国际大酒店",闽D0TL89,正北(0),"118.101508,24.524826",44313.0,厦门市湖里区寨上一组1009号之二
7793,2023-09-06 10:48:28,0 km/h,392.84 km,12分23秒 / 12分23秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;湖里大道59号;宁德时代,厦门盛元汽车有限公司,联泰大厦",闽D0TL89,正北(0),"118.10097,24.514966",69.0,湖里区湖里街道和悦里46号
7818,2023-09-06 10:50:50,0 km/h,393.82 km,0秒 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;湖里大道39号;台和电子有限公司,鼎兴商务大厦,厦门湖里工业区31号厂房",闽D0TL89,正北(0),"118.098893,24.514247",39813.0,湖里区湖里街道华昌路134号客家大厦第2层201-206单元
7819,2023-09-06 10:51:20,0 km/h,393.82 km,30秒 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;湖里大道39号;台和电子有限公司,鼎兴商务大厦,厦门湖里工业区31号厂房",闽D0TL89,正北(0),"118.098893,24.514247",39813.0,湖里区湖里街道华昌路134号客家大厦第2层201-206单元
7820,2023-09-06 10:51:50,0 km/h,393.82 km,1分 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;湖里大道39号;台和电子有限公司,鼎兴商务大厦,厦门湖里工业区31号厂房",闽D0TL89,正北(0),"118.098893,24.514247",39813.0,湖里区湖里街道华昌路134号客家大厦第2层201-206单元
7821,2023-09-06 10:52:20,0 km/h,393.82 km,1分30秒 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;湖里大道39号;台和电子有限公司,鼎兴商务大厦,厦门湖里工业区31号厂房",闽D0TL89,正北(0),"118.098893,24.514247",39813.0,湖里区湖里街道华昌路134号客家大厦第2层201-206单元
7906,2023-09-06 11:08:50,0 km/h,397.07 km,0秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道南山路107-109号;南山路,湖滨东路-南山路交叉路口;真耶稣教会-湖里教堂,鑫小林汕味(南山公寓东区店),湖里公园-激情广场",闽D0TL89,正北(0),"118.100718,24.5045",2242442.0,湖里区湖里街道海天路65号B1之一及B2商场
7907,2023-09-06 11:09:20,0 km/h,397.07 km,30秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道南山路107-109号;南山路,湖滨东路-南山路交叉路口;真耶稣教会-湖里教堂,鑫小林汕味(南山公寓东区店),湖里公园-激情广场",闽D0TL89,正北(0),"118.100718,24.5045",2242442.0,湖里区湖里街道海天路65号B1之一及B2商场
8116,2023-09-06 11:54:57,0 km/h,422.28 km,0秒 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;集美北大道788号-之18区;江淮轻卡,厦门迅闽车辆销售服务有限公司,爱觉管家式长租公寓",闽D0TL89,正北(0),"118.003077,24.598877",2242363.0,1.除医疗用毒性药品（中药饮片）外委托鹭燕医药股份有限公司【仓库地址：厦门市集美区灌南工业区安仁大道1599号（4号仓库）三层西侧、6#（鹭燕厦门现代医药仓储中心）自动化高架物流仓库及1-4层平层仓库】储存、配送
8117,2023-09-06 11:55:27,0 km/h,422.28 km,30秒 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;集美北大道788号-之18区;江淮轻卡,厦门迅闽车辆销售服务有限公司,爱觉管家式长租公寓",闽D0TL89,正北(0),"118.003077,24.598877",2242363.0,1.除医疗用毒性药品（中药饮片）外委托鹭燕医药股份有限公司【仓库地址：厦门市集美区灌南工业区安仁大道1599号（4号仓库）三层西侧、6#（鹭燕厦门现代医药仓储中心）自动化高架物流仓库及1-4层平层仓库】储存、配送
8118,2023-09-06 11:55:57,0 km/h,422.28 km,1分 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;集美北大道788号-之18区;江淮轻卡,厦门迅闽车辆销售服务有限公司,爱觉管家式长租公寓",闽D0TL89,正北(0),"118.003077,24.598877",2242363.0,1.除医疗用毒性药品（中药饮片）外委托鹭燕医药股份有限公司【仓库地址：厦门市集美区灌南工业区安仁大道1599号（4号仓库）三层西侧、6#（鹭燕厦门现代医药仓储中心）自动化高架物流仓库及1-4层平层仓库】储存、配送
8119,2023-09-06 11:56:27,0 km/h,422.28 km,1分30秒 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;集美北大道788号-之18区;江淮轻卡,厦门迅闽车辆销售服务有限公司,爱觉管家式长租公寓",闽D0TL89,正北(0),"118.003077,24.598877",2242363.0,1.除医疗用毒性药品（中药饮片）外委托鹭燕医药股份有限公司【仓库地址：厦门市集美区灌南工业区安仁大道1599号（4号仓库）三层西侧、6#（鹭燕厦门现代医药仓储中心）自动化高架物流仓库及1-4层平层仓库】储存、配送
8731,2023-09-06 16:11:29,0 km/h,449.04 km,0秒 / 1分,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;悦华路;客家餐厅,悦华公寓,车一族",闽D0TL89,正北(0),"118.107614,24.513889",2238264.0,厦门市湖里区悦华路123号301单元
8732,2023-09-06 16:11:59,0 km/h,449.04 km,30秒 / 1分,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;悦华路;客家餐厅,悦华公寓,车一族",闽D0TL89,正北(0),"118.107614,24.513889",2238264.0,厦门市湖里区悦华路123号301单元
8733,2023-09-06 16:12:29,0 km/h,449.04 km,1分 / 1分,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;悦华路;客家餐厅,悦华公寓,车一族",闽D0TL89,正北(0),"118.107614,24.513889",2238264.0,厦门市湖里区悦华路123号301单元
8755,2023-09-06 16:16:29,0 km/h,449.87 km,0秒 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;悦华路217号;恒盛工业大厦,龙腾花园,万稷优创中心",闽D0TL89,正北(0),"118.111892,24.517586",34535.0,湖里区湖里街道嘉园路79号之三之2、103、201、202、203、206、207、208室，81号104、204、209室
8756,2023-09-06 16:16:59,0 km/h,449.87 km,30秒 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;悦华路217号;恒盛工业大厦,龙腾花园,万稷优创中心",闽D0TL89,正北(0),"118.111892,24.517586",34535.0,湖里区湖里街道嘉园路79号之三之2、103、201、202、203、206、207、208室，81号104、204、209室
8757,2023-09-06 16:17:29,0 km/h,449.87 km,1分 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;悦华路217号;恒盛工业大厦,龙腾花园,万稷优创中心",闽D0TL89,正北(0),"118.111892,24.517586",34535.0,湖里区湖里街道嘉园路79号之三之2、103、201、202、203、206、207、208室，81号104、204、209室
8758,2023-09-06 16:17:59,0 km/h,449.87 km,1分30秒 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道;悦华路217号;恒盛工业大厦,龙腾花园,万稷优创中心",闽D0TL89,正北(0),"118.111892,24.517586",34535.0,湖里区湖里街道嘉园路79号之三之2、103、201、202、203、206、207、208室，81号104、204、209室
9651,2023-09-07 09:22:27,0 km/h,505.02 km,0秒 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9652,2023-09-07 09:22:57,0 km/h,505.02 km,30秒 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9653,2023-09-07 09:23:27,0 km/h,505.02 km,1分 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9654,2023-09-07 09:23:57,0 km/h,505.02 km,1分30秒 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9655,2023-09-07 09:24:27,0 km/h,505.02 km,2分 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9656,2023-09-07 09:24:57,0 km/h,505.02 km,2分30秒 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9657,2023-09-07 09:25:27,0 km/h,505.02 km,3分 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9658,2023-09-07 09:25:57,0 km/h,505.02 km,3分30秒 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9659,2023-09-07 09:26:27,0 km/h,505.02 km,4分 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9660,2023-09-07 09:26:57,0 km/h,505.02 km,4分30秒 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9661,2023-09-07 09:27:27,0 km/h,505.02 km,5分 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9662,2023-09-07 09:27:57,0 km/h,505.02 km,5分30秒 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9663,2023-09-07 09:28:27,0 km/h,505.02 km,6分 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9664,2023-09-07 09:28:57,0 km/h,505.02 km,6分30秒 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9665,2023-09-07 09:29:27,0 km/h,505.02 km,7分 / 7分,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道;斗西路4号;厦门市口腔医院,星星月季花园,厦门艺术剧院",闽D0TL89,正北(0),"118.083721,24.46273",2154236.0,厦门市思明区故宫路102号思明区妇幼保健院分院
9679,2023-09-07 09:32:27,0 km/h,506.23 km,0秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市思明区开元街道厦禾路532-106号;厦禾路,厦禾路-美仁前社交叉路口;吉小米家(冠成大厦店),每天咖啡(美仁宫店),211咖啡",闽D0TL89,正北(0),"118.086304,24.465156",31859.0,禾祥西路51号之九
